Name,NO₂ (µg/m³),O₃ (µg/m³),Pollution Category
Pune,0.19859678,277.99506,3 - Satisfactory
Pune,0.18573655,279.59833,3 - Satisfactory
Pune,0.16199543,278.09045,3 - Satisfactory
Pune,0.16417202,278.26572,3 - Satisfactory
Pune,0.20631719,275.41418,3 - Satisfactory
Pune,0.23782945,272.87775,3 - Satisfactory
Pune,0.24670188,276.41995,3 - Satisfactory
Pune,0.18757015,263.55853,3 - Satisfactory
Pune,0.27119207,276.42065,3 - Satisfactory
Pune,0.17401382,269.7475,3 - Satisfactory
Pune,0.18987492,271.6325,3 - Satisfactory
Pune,0.20746441,272.28186,3 - Satisfactory
Pune,0.17090183,278.49417,3 - Satisfactory
Pune,0.17387547,278.46646,3 - Satisfactory
Pune,0.19958101,273.3918,3 - Satisfactory
Pune,0.19227055,269.94424,3 - Satisfactory
Pune,0.17237298,270.12756,3 - Satisfactory
Pune,0.20649749,271.37732,3 - Satisfactory
Pune,0.22224402,262.75577,3 - Satisfactory
Pune,0.14511399,269.88278,3 - Satisfactory
Pune,0.16136232,271.38284,3 - Satisfactory
Pune,0.14747971,267.64377,3 - Satisfactory
Pune,0.13576737,267.51022,3 - Satisfactory
Pune,0.115416594,268.5848,3 - Satisfactory
Pune,0.15978801,267.36194,3 - Satisfactory
Pune,0.1371033,270.486,3 - Satisfactory
Pune,0.14587867,270.3881,3 - Satisfactory
Pune,0.15888311,267.76785,3 - Satisfactory
Pune,0.15936224,267.85056,3 - Satisfactory
Pune,0.2238886,238.46329,3 - Satisfactory
Pune,0.18111517,263.7566,3 - Satisfactory
Pune,0.16225672,276.46152,3 - Satisfactory
Pune,0.16703984,276.28152,3 - Satisfactory
Pune,0.15994246,277.53168,3 - Satisfactory
Pune,0.15301651,273.8132,3 - Satisfactory
Pune,0.17996107,267.06244,3 - Satisfactory
Pune,0.17964269,264.99545,3 - Satisfactory
Pune,0.16978228,263.71155,3 - Satisfactory
Pune,0.16242559,265.4968,3 - Satisfactory
Pune,0.13534077,268.24203,3 - Satisfactory
Pune,0.16045289,266.3822,3 - Satisfactory
Pune,0.18101943,260.71155,3 - Satisfactory
Pune,0.1338548,264.9769,3 - Satisfactory
Pune,0.18656853,266.59338,3 - Satisfactory
Pune,0.12684652,265.8356,3 - Satisfactory
Pune,0.13265921,266.6348,3 - Satisfactory
Pune,0.13152218,265.26343,3 - Satisfactory
Pune,0.14378089,267.06705,3 - Satisfactory
Pune,0.12598906,264.4063,3 - Satisfactory
Pune,0.1164658,266.48447,3 - Satisfactory
Pune,0.13709135,267.49738,3 - Satisfactory
Pune,0.11574185,265.94763,3 - Satisfactory
Pune,0.23912865,259.45926,3 - Satisfactory
Pune,0.11740932,266.8022,3 - Satisfactory
Pune,0.11716928,264.25076,3 - Satisfactory
Pune,0.14226708,272.95908,3 - Satisfactory
Pune,0.12259158,270.90524,3 - Satisfactory
Pune,0.11990619,269.65878,3 - Satisfactory
Pune,0.16173816,265.43042,3 - Satisfactory
Pune,0.13557273,263.82257,3 - Satisfactory
Pune,0.11899498,264.07504,3 - Satisfactory
Pune,0.13713156,264.73245,3 - Satisfactory
Pune,0.238204,260.4656,3 - Satisfactory
Pune,0.14482886,267.41306,3 - Satisfactory
Pune,0.17182072,262.13608,3 - Satisfactory
Pune,0.13745466,263.40616,3 - Satisfactory
Pune,0.11723319,266.00446,3 - Satisfactory
Pune,0.119541615,268.04785,3 - Satisfactory
Pune,0.14877455,273.7889,3 - Satisfactory
Pune,0.16327159,268.5839,3 - Satisfactory
Pune,0.13202885,266.37778,3 - Satisfactory
Pune,0.13192889,266.49976,3 - Satisfactory
Pune,0.3100223,251.33875,4 - Borderline
Pune,0.14120144,265.4316,3 - Satisfactory
Pune,0.1289786,269.15912,3 - Satisfactory
Pune,0.1294188,270.35068,3 - Satisfactory
Pune,0.117911965,269.48828,3 - Satisfactory
Pune,0.13670811,265.45074,3 - Satisfactory
Pune,0.11809746,269.37634,3 - Satisfactory
Pune,0.11590188,264.5931,3 - Satisfactory
Pune,0.10948655,266.63855,3 - Satisfactory
Pune,0.11754785,268.18936,3 - Satisfactory
Pune,0.10143718,266.5969,3 - Satisfactory
Pune,0.25217125,253.46059,3 - Satisfactory
Pune,0.12132172,267.63336,3 - Satisfactory
Pune,0.13152158,266.10275,3 - Satisfactory
Pune,0.13251661,269.87875,3 - Satisfactory
Pune,0.13887805,269.7436,3 - Satisfactory
Pune,0.115195885,267.5623,3 - Satisfactory
Pune,0.12458903,271.67438,3 - Satisfactory
Pune,0.1275907,263.06473,3 - Satisfactory
Pune,0.121034645,264.9773,3 - Satisfactory
Pune,0.1485571,264.81848,3 - Satisfactory
Pune,0.23501898,260.23206,3 - Satisfactory
Pune,0.12628466,263.88257,3 - Satisfactory
Pune,0.14609933,265.9046,3 - Satisfactory
Pune,0.15231462,263.3287,3 - Satisfactory
Pune,0.10774679,269.84784,3 - Satisfactory
Pune,0.1321241,263.8125,3 - Satisfactory
Pune,0.09601335,262.62076,3 - Satisfactory
Pune,0.11459811,262.26788,3 - Satisfactory
Pune,0.10986669,263.91614,3 - Satisfactory
Pune,0.11650008,262.38513,3 - Satisfactory
Pune,0.14058828,262.70386,3 - Satisfactory
Pune,0.11536258,263.2434,3 - Satisfactory
Pune,0.14140962,270.08963,3 - Satisfactory
Pune,0.14721254,268.3857,3 - Satisfactory
Pune,0.19428791,271.2911,3 - Satisfactory
Pune,0.16826494,262.0343,3 - Satisfactory
Pune,0.120225176,269.94684,3 - Satisfactory
Pune,0.16417633,273.85995,3 - Satisfactory
Pune,0.13195041,270.78897,3 - Satisfactory
Pune,0.15089838,268.0839,3 - Satisfactory
Pune,0.162494,270.31525,3 - Satisfactory
Pune,0.12528236,268.97574,3 - Satisfactory
Pune,0.27090883,260.83405,3 - Satisfactory
Pune,0.20391054,269.81497,3 - Satisfactory
Pune,0.1167826,272.03268,3 - Satisfactory
Pune,0.1781971,269.4547,3 - Satisfactory
Pune,0.13360162,266.37714,3 - Satisfactory
Pune,0.1486475,268.97018,3 - Satisfactory
Pune,0.14972185,269.9086,3 - Satisfactory
Pune,0.15250066,267.45493,3 - Satisfactory
Pune,0.1578955,268.81818,3 - Satisfactory
Pune,0.12824659,264.24686,3 - Satisfactory
Pune,0.11902621,264.69104,3 - Satisfactory
Pune,0.21293922,262.58508,3 - Satisfactory
Pune,0.12089091,261.7731,3 - Satisfactory
Pune,0.10900124,261.83984,3 - Satisfactory
Pune,0.101074934,261.62238,3 - Satisfactory
Pune,0.14257874,260.41507,3 - Satisfactory
Pune,0.15994479,256.3727,2 - Good
Pune,0.18050191,260.03366,3 - Satisfactory
Pune,0.14474124,258.9951,2 - Good
Pune,0.16351193,263.4505,3 - Satisfactory
Pune,0.16827993,265.90643,3 - Satisfactory
Pune,0.16360867,262.6513,3 - Satisfactory
Amazon,0.07103897,243.03072,2 - Good
Amazon,0.065931894,248.62994,2 - Good
Amazon,0.056235496,243.49881,2 - Good
Amazon,0.064279005,248.71637,2 - Good
Amazon,0.07065543,248.52318,2 - Good
Amazon,0.05759225,248.01527,2 - Good
Amazon,0.053408075,247.36974,2 - Good
Amazon,0.058935665,245.55743,2 - Good
Amazon,0.07302874,244.46983,2 - Good
Amazon,0.07207705,246.6601,2 - Good
Amazon,0.0708888,247.79657,2 - Good
Amazon,0.06393837,244.85799,2 - Good
Amazon,0.06346618,242.03452,2 - Good
Amazon,0.06751466,248.42497,2 - Good
Amazon,0.061968487,240.09668,2 - Good
Amazon,0.0575217,245.75238,2 - Good
Amazon,0.051855907,243.80942,2 - Good
Amazon,0.060627665,242.70824,2 - Good
Amazon,0.066308156,243.78981,2 - Good
Amazon,0.0607227,240.47331,2 - Good
Amazon,0.06436468,239.17834,2 - Good
Amazon,0.055203293,239.05354,2 - Good
Amazon,0.07198115,239.90294,2 - Good
Amazon,0.061112884,237.8348,2 - Good
Amazon,0.07522938,250.50616,2 - Good
Amazon,0.058777627,242.08408,2 - Good
Amazon,0.062235698,241.33614,2 - Good
Amazon,0.05359893,240.98555,2 - Good
Amazon,0.062075503,241.23418,2 - Good
Amazon,0.07567786,243.50186,2 - Good
Amazon,0.07077126,243.09767,2 - Good
Amazon,0.05821223,238.48436,2 - Good
Amazon,0.068861246,232.22888,2 - Good
Amazon,0.07010428,237.9609,2 - Good
Amazon,0.06639747,237.60889,2 - Good
Amazon,0.0688008,241.56949,2 - Good
Amazon,0.055096112,237.59303,2 - Good
Amazon,0.068317525,240.0393,2 - Good
Amazon,0.0661275,238.74945,2 - Good
Amazon,0.05441805,237.0244,2 - Good
Amazon,0.06515917,236.62027,2 - Good
Amazon,0.05481752,235.40147,2 - Good
Amazon,0.06371764,236.99226,2 - Good
Amazon,0.064428754,237.5372,2 - Good
Amazon,0.05522824,242.16835,2 - Good
Amazon,0.07131189,238.81079,2 - Good
Amazon,0.07122661,244.97336,2 - Good
Amazon,0.06979456,240.19862,2 - Good
Amazon,0.05555761,240.07858,2 - Good
Amazon,0.07659113,241.14943,2 - Good
Amazon,0.07362108,239.2658,2 - Good
Amazon,0.06027689,235.43826,2 - Good
Amazon,0.07485274,238.60774,2 - Good
Amazon,0.06314496,233.46407,2 - Good
Amazon,0.06281827,238.25795,2 - Good
Amazon,0.062002778,239.31116,2 - Good
Amazon,0.06816431,237.66605,2 - Good
Amazon,0.065299936,240.57521,2 - Good
Amazon,0.056875452,237.5841,2 - Good
Amazon,0.072649926,234.39925,2 - Good
Amazon,0.06989016,237.68648,2 - Good
Amazon,0.069204845,236.92528,2 - Good
Amazon,0.086932465,238.85965,2 - Good
Amazon,0.072833546,241.2527,2 - Good
Amazon,0.07486765,239.42024,2 - Good
Amazon,0.072108515,237.82686,2 - Good
Amazon,0.07085003,241.53882,2 - Good
Amazon,0.07144284,244.23758,2 - Good
Amazon,0.063439414,240.54317,2 - Good
Amazon,0.06513582,240.1493,2 - Good
Amazon,0.07021612,241.18918,2 - Good
Amazon,0.0715641,238.89153,2 - Good
Amazon,0.07770425,239.61458,2 - Good
Amazon,0.0654635,241.99245,2 - Good
Amazon,0.07352048,242.3999,2 - Good
Amazon,0.07158375,240.94196,2 - Good
Amazon,0.08240235,242.84622,2 - Good
Amazon,0.078237064,242.81966,2 - Good
Amazon,0.07557211,245.04161,2 - Good
Amazon,0.08267248,245.8821,2 - Good
Amazon,0.08055304,249.77464,2 - Good
Amazon,0.072193444,243.76819,2 - Good
Amazon,0.09158882,249.38553,2 - Good
Amazon,0.07753139,252.3114,2 - Good
Amazon,0.08681817,249.93546,2 - Good
Amazon,0.08149112,247.25342,2 - Good
Amazon,0.07098388,245.1648,2 - Good
Amazon,0.082330115,249.69212,2 - Good
Amazon,0.056000896,241.01988,2 - Good
Amazon,0.07900767,258.76218,2 - Good
Amazon,0.07391398,253.53122,2 - Good
Amazon,0.07702354,250.37152,2 - Good
Amazon,0.076347485,246.21457,2 - Good
Amazon,0.081228346,241.30444,2 - Good
Amazon,0.0778534,247.68298,2 - Good
Amazon,0.0747214,249.94696,2 - Good
Amazon,0.07650691,250.19711,2 - Good
Amazon,0.06748605,248.42087,2 - Good
Amazon,0.06563383,248.51292,2 - Good
Amazon,0.06816407,239.50409,2 - Good
Amazon,0.07077423,244.59753,2 - Good
Amazon,0.07489376,242.76393,2 - Good
Amazon,0.07606917,246.71788,2 - Good
Amazon,0.08260814,246.05779,2 - Good
Amazon,0.07137107,247.16907,2 - Good
Amazon,0.09376128,246.90497,2 - Good
Amazon,0.048863783,245.8433,2 - Good
Amazon,0.090442725,247.15294,2 - Good
Amazon,0.08352985,252.0806,2 - Good
Amazon,0.08476348,251.24463,2 - Good
Amazon,0.06654747,243.01883,2 - Good
Amazon,0.05382195,241.87947,2 - Good
Amazon,0.09690027,249.67935,2 - Good
Amazon,0.09327631,246.90283,2 - Good
Amazon,0.083946764,250.76813,2 - Good
Amazon,0.08635133,251.46703,2 - Good
Amazon,0.08308093,252.98103,2 - Good
Amazon,0.07201279,248.72437,2 - Good
Amazon,0.08894358,249.56767,2 - Good
Amazon,0.09698519,250.93335,2 - Good
Amazon,0.07969819,248.38315,2 - Good
Amazon,0.082873315,247.41467,2 - Good
Amazon,0.06151366,243.47763,2 - Good
Amazon,0.09316108,253.2777,2 - Good
Amazon,0.08595359,251.27255,2 - Good
Amazon,0.09238997,248.49236,2 - Good
Amazon,0.09487907,249.7833,2 - Good
Amazon,0.09408481,253.60739,2 - Good
Amazon,0.09494514,245.85716,2 - Good
Amazon,0.10526878,250.83817,2 - Good
Amazon,0.09479288,249.96762,2 - Good
Amazon,0.09577706,248.71657,2 - Good
Amazon,0.09919804,249.16756,2 - Good
Amazon,0.057618245,242.4059,2 - Good
Amazon,0.097210504,248.21239,2 - Good
Amazon,0.091541424,254.4364,2 - Good
Amazon,0.110563435,255.55724,2 - Good
Amazon,0.11276386,257.93237,2 - Good
Amazon,0.07547892,254.89581,2 - Good
Amazon,0.09537545,251.5023,2 - Good
Amazon,0.08850873,256.8393,2 - Good
Amazon,0.13600224,255.30112,2 - Good
Amazon,0.1039874,259.478,2 - Good
Amazon,0.104152136,257.81186,2 - Good
Amazon,0.057536628,243.06635,2 - Good
Amazon,0.10899723,254.76215,2 - Good
Amazon,0.09095274,259.08337,2 - Good
Amazon,0.112166636,255.667,2 - Good
Amazon,0.09710362,257.25967,2 - Good
Amazon,0.09996806,258.61188,2 - Good
Amazon,0.089335315,258.4918,2 - Good
Amazon,0.09016676,259.06165,2 - Good
Amazon,0.096690126,260.05676,3 - Satisfactory
Amazon,0.09790564,255.72676,2 - Good
Amazon,0.10564736,258.40482,2 - Good
Amazon,0.06380942,243.72162,2 - Good
Amazon,0.106569335,257.07715,2 - Good
Amazon,0.09332589,255.41505,2 - Good
Amazon,0.09613207,260.74402,3 - Satisfactory
Amazon,0.10544855,261.18057,3 - Satisfactory
Amazon,0.086264886,261.85144,3 - Satisfactory
Amazon,0.077106625,260.64224,3 - Satisfactory
Amazon,0.09738814,261.3164,3 - Satisfactory
Amazon,0.09631976,262.84686,3 - Satisfactory
Amazon,0.094197415,256.9266,2 - Good
Amazon,0.094155245,258.39563,2 - Good
Amazon,0.07069133,245.71378,2 - Good
Amazon,0.09270155,259.8658,2 - Good
Amazon,0.15649408,266.25922,3 - Satisfactory
Amazon,0.11265659,267.47882,3 - Satisfactory
Amazon,0.10644387,266.4093,3 - Satisfactory
Amazon,0.09283613,265.7238,3 - Satisfactory
Amazon,0.10024274,261.8885,3 - Satisfactory
Amazon,0.0890604,263.90665,3 - Satisfactory
Amazon,0.109305866,266.58075,3 - Satisfactory
Amazon,0.10346778,269.6635,3 - Satisfactory
Amazon,0.10177339,261.3447,3 - Satisfactory
Amazon,0.06877398,244.87148,2 - Good
Amazon,0.10348218,266.92056,3 - Satisfactory
Amazon,0.11700707,267.4191,3 - Satisfactory
Amazon,0.08809436,265.541,3 - Satisfactory
Amazon,0.1018007,267.79596,3 - Satisfactory
Amazon,0.102547064,261.36545,3 - Satisfactory
Amazon,0.10001627,256.41873,2 - Good
Amazon,0.108588964,262.22012,3 - Satisfactory
Amazon,0.097158074,266.78668,3 - Satisfactory
Amazon,0.10477729,270.53537,3 - Satisfactory
Amazon,0.09449561,265.24808,3 - Satisfactory
Amazon,0.053776603,240.22676,2 - Good
Amazon,0.09752057,263.9222,3 - Satisfactory
Amazon,0.105305105,261.91656,3 - Satisfactory
Amazon,0.0982012,265.46667,3 - Satisfactory
Amazon,0.09267956,267.17554,3 - Satisfactory
Amazon,0.09114586,265.0012,3 - Satisfactory
Amazon,0.100461446,260.27615,3 - Satisfactory
Amazon,0.09250654,256.3958,2 - Good
Amazon,0.08320597,259.26266,2 - Good
Amazon,0.08604963,252.92253,2 - Good
Amazon,0.082082875,260.24252,3 - Satisfactory
Amazon,0.059722427,245.73996,2 - Good
Amazon,0.078329705,258.94934,2 - Good
Amazon,0.11436518,262.87378,3 - Satisfactory
Amazon,0.10279238,267.5003,3 - Satisfactory
Amazon,0.1003166,262.33682,3 - Satisfactory
Amazon,0.096981175,266.15698,3 - Satisfactory
Amazon,0.08648884,262.297,3 - Satisfactory
Amazon,0.08805294,259.48892,2 - Good
Amazon,0.10021617,255.5924,2 - Good
Amazon,0.11014337,261.71362,3 - Satisfactory
Amazon,0.13175112,262.03024,3 - Satisfactory
Amazon,0.0650541,242.37463,2 - Good
Amazon,0.10211917,265.865,3 - Satisfactory
Amazon,0.10796366,263.3859,3 - Satisfactory
Amazon,0.07194107,253.26457,2 - Good
Amazon,0.09683701,261.19815,3 - Satisfactory
Amazon,0.10989389,258.15637,2 - Good
Amazon,0.10072452,258.84756,2 - Good
Amazon,0.10234888,259.658,2 - Good
Amazon,0.0615456,255.23886,2 - Good
Amazon,0.0946431,248.60767,2 - Good
Amazon,0.06922593,253.01202,2 - Good
Amazon,0.07483543,245.03772,2 - Good
Amazon,0.065038666,238.93,2 - Good
Amazon,0.100044765,260.0716,3 - Satisfactory
Amazon,0.09296006,259.47153,2 - Good
Amazon,0.11601101,258.35385,2 - Good
Amazon,0.09801363,254.59349,2 - Good
Amazon,0.094483234,249.96709,2 - Good
Amazon,0.09832192,254.54944,2 - Good
Amazon,0.092888825,254.52542,2 - Good
Amazon,0.059506547,249.62608,2 - Good
Amazon,0.08133159,249.64558,2 - Good
Amazon,0.08483085,246.79697,2 - Good
Amazon,0.057734914,239.5025,2 - Good
Amazon,0.100061946,244.78792,2 - Good
Amazon,0.06633501,243.98865,2 - Good
Amazon,0.09249515,245.9412,2 - Good
Amazon,0.09363026,240.09973,2 - Good
Amazon,0.09577603,235.50322,2 - Good
Amazon,0.094938695,237.21397,2 - Good
Amazon,0.08345744,238.02753,2 - Good
Amazon,0.081518374,245.63316,2 - Good
Amazon,0.09198505,245.1987,2 - Good
Amazon,0.08748096,243.58678,2 - Good
Amazon,0.055435896,241.37596,2 - Good
Amazon,0.10471061,241.11928,2 - Good
Amazon,0.08353592,240.26308,2 - Good
Amazon,0.0742435,244.3697,2 - Good
Amazon,0.09387061,247.83357,2 - Good
Amazon,0.084465325,245.53963,2 - Good
Amazon,0.10047166,245.253,2 - Good
Amazon,0.098207004,245.0082,2 - Good
Amazon,0.09658072,246.43047,2 - Good
Amazon,0.08916239,244.68129,2 - Good
Amazon,0.0797436,244.67221,2 - Good
Amazon,0.06350648,240.89465,2 - Good
Amazon,0.09547555,245.67445,2 - Good
Amazon,0.0870415,247.55457,2 - Good
Amazon,0.08830068,246.22673,2 - Good
Amazon,0.0858344,246.89337,2 - Good
Amazon,0.074060515,242.09839,2 - Good
Amazon,0.077302985,244.0179,2 - Good
Amazon,0.079183646,244.7827,2 - Good
Amazon,0.09509656,241.73853,2 - Good
Amazon,0.080976956,242.75235,2 - Good
Amazon,0.07498974,237.71179,2 - Good
Amazon,0.060684416,243.1769,2 - Good
Amazon,0.0762563,235.49736,2 - Good
Amazon,0.07631843,234.83351,2 - Good
Amazon,0.084702015,236.24174,2 - Good
Amazon,0.08633807,231.90816,2 - Good
Amazon,0.07047126,226.16272,1 - Very Good
Amazon,0.07221127,232.53966,2 - Good
Amazon,0.06910933,235.69492,2 - Good
Amazon,0.07699645,244.23854,2 - Good
Amazon,0.088471435,235.81395,2 - Good
Amazon,0.06753199,241.64334,2 - Good
Amazon,0.06878919,235.22945,2 - Good
Amazon,0.08893074,229.98993,1 - Very Good
Amazon,0.07005503,232.41068,2 - Good
Amazon,0.08127898,228.57755,1 - Very Good
Amazon,0.06872119,234.84813,2 - Good
Amazon,0.08221862,235.15497,2 - Good
Amazon,0.0715698,230.54001,2 - Good
Amazon,0.07841721,233.93697,2 - Good
Amazon,0.08115935,232.96498,2 - Good
Amazon,0.0799539,233.83301,2 - Good
Amazon,0.06891439,241.1909,2 - Good
Amazon,0.0836145,234.8493,2 - Good
Amazon,0.08589839,231.54701,2 - Good
Amazon,0.08080705,233.18773,2 - Good
Amazon,0.068405166,236.08456,2 - Good
Amazon,0.085854195,230.89096,2 - Good
Amazon,0.066913754,235.74403,2 - Good
Amazon,0.081613034,240.0166,2 - Good
Amazon,0.08942443,242.24704,2 - Good
Amazon,0.08194545,238.55948,2 - Good
Amazon,0.07795235,242.49312,2 - Good
Amazon,0.055634808,241.48178,2 - Good
Amazon,0.069075644,244.7691,2 - Good
Amazon,0.06347051,240.06474,2 - Good
Amazon,0.07062389,238.3288,2 - Good
Amazon,0.07739542,235.49786,2 - Good
Amazon,0.08042189,234.18161,2 - Good
Amazon,0.06545447,235.65482,2 - Good
Amazon,0.07891806,235.55351,2 - Good
Amazon,0.081927724,240.34422,2 - Good
Amazon,0.076815315,237.90048,2 - Good
Amazon,0.0850061,239.8952,2 - Good
Amazon,0.060421385,240.0163,2 - Good
Amazon,0.07068757,237.1711,2 - Good
Amazon,0.0827615,238.87709,2 - Good
Amazon,0.08431838,241.0399,2 - Good
Amazon,0.07040858,237.55911,2 - Good
Amazon,0.079864174,236.98254,2 - Good
Amazon,0.078310676,237.0163,2 - Good
Amazon,0.07105241,237.80275,2 - Good
Amazon,0.08248907,236.78876,2 - Good
Amazon,0.07469624,243.19438,2 - Good
Amazon,0.067218065,241.15411,2 - Good
Amazon,0.048385885,239.0612,2 - Good
Amazon,0.079318054,236.94185,2 - Good
Amazon,0.08417431,240.33948,2 - Good
Amazon,0.08844332,239.02153,2 - Good
Amazon,0.06659233,238.06775,2 - Good
Amazon,0.07860436,240.98228,2 - Good
Amazon,0.07272898,243.20097,2 - Good
Amazon,0.08413193,241.81439,2 - Good
Amazon,0.053522475,240.77002,2 - Good
Amazon,0.08011884,239.56369,2 - Good
Amazon,0.08064239,242.90202,2 - Good
Amazon,0.066576034,243.46338,2 - Good
Amazon,0.05966589,239.68236,2 - Good
Amazon,0.09034517,243.46185,2 - Good
Amazon,0.08198754,243.5799,2 - Good
Amazon,0.077675626,244.3547,2 - Good
Amazon,0.062832855,244.89726,2 - Good
Amazon,0.088461936,240.91046,2 - Good
Amazon,0.08207259,242.03787,2 - Good
Amazon,0.06636132,244.07533,2 - Good
Amazon,0.08457425,246.81425,2 - Good
Amazon,0.076560766,242.28061,2 - Good
Amazon,0.08020224,241.32625,2 - Good
Amazon,0.056747187,242.35614,2 - Good
Amazon,0.07766553,240.06354,2 - Good
Amazon,0.0783919,241.85143,2 - Good
Amazon,0.059843026,242.26746,2 - Good
Amazon,0.07768595,236.0365,2 - Good
Amazon,0.08086221,238.9659,2 - Good
Amazon,0.08392687,241.62834,2 - Good
Amazon,0.09270603,246.4277,2 - Good
Amazon,0.06850392,243.33679,2 - Good
Amazon,0.07282177,245.6502,2 - Good
Amazon,0.068846956,238.52309,2 - Good
Amazon,0.06493971,241.2814,2 - Good
Amazon,0.056396473,247.18256,2 - Good
Amazon,0.07960034,250.99992,2 - Good
Amazon,0.07410834,244.95702,2 - Good
Amazon,0.06876466,245.5197,2 - Good
Amazon,0.0782953,242.4113,2 - Good
Amazon,0.08082559,243.3044,2 - Good
Amazon,0.07507439,243.31656,2 - Good
Amazon,0.057982285,245.03293,2 - Good
Amazon,0.061025064,239.20728,2 - Good
Amazon,0.05525922,242.23558,2 - Good
Amazon,0.055293377,238.38292,2 - Good
Amazon,0.066832826,240.00879,2 - Good
Amazon,0.07621054,238.00648,2 - Good
Amazon,0.076143675,240.7617,2 - Good
Amazon,0.07687297,243.68835,2 - Good
Amazon,0.07201669,239.84926,2 - Good
Amazon,0.069197595,238.52927,2 - Good
Amazon,0.0742166,240.01614,2 - Good
Amazon,0.08402616,240.87885,2 - Good
Amazon,0.07352383,242.64734,2 - Good
Amazon,0.051364254,239.31465,2 - Good
Amazon,0.073868334,240.594,2 - Good
Amazon,0.07170404,241.37065,2 - Good
Amazon,0.065182954,238.93275,2 - Good
Amazon,0.07929148,244.29013,2 - Good
Amazon,0.07161018,237.38998,2 - Good
Amazon,0.076709345,240.35797,2 - Good
Amazon,0.0794845,236.03918,2 - Good
Amazon,0.075460315,236.64716,2 - Good
Amazon,0.067644514,240.00761,2 - Good
Amazon,0.06707245,238.40974,2 - Good
Amazon,0.05554936,240.19554,2 - Good
Amazon,0.071611375,245.08629,2 - Good
Amazon,0.0949726,239.91167,2 - Good
Amazon,0.07490627,240.30626,2 - Good
Amazon,0.077587955,235.72697,2 - Good
Amazon,0.08095523,237.51923,2 - Good
Amazon,0.07548061,238.65897,2 - Good
Amazon,0.072444946,240.05234,2 - Good
Amazon,0.07318557,238.29945,2 - Good
Amazon,0.066735946,240.10233,2 - Good
Amazon,0.075532414,238.87096,2 - Good
Amazon,0.06816149,246.47961,2 - Good
Amazon,0.07937064,236.85527,2 - Good
Amazon,0.07783821,238.3343,2 - Good
Amazon,0.07394152,234.56006,2 - Good
Amazon,0.0717881,238.06496,2 - Good
Amazon,0.068540506,237.98631,2 - Good
Amazon,0.08391617,235.61267,2 - Good
Amazon,0.07404697,240.27988,2 - Good
Amazon,0.08652589,238.92696,2 - Good
Amazon,0.08587318,242.82907,2 - Good
Amazon,0.07078309,242.80782,2 - Good
Amazon,0.09410064,239.60321,2 - Good
Amazon,0.07482262,236.522,2 - Good
Amazon,0.095508575,239.49686,2 - Good
Amazon,0.07364813,236.92839,2 - Good
Amazon,0.07922983,237.91165,2 - Good
Amazon,0.09434702,235.82076,2 - Good
Amazon,0.08904807,237.39034,2 - Good
Amazon,0.07983939,239.97705,2 - Good
Amazon,0.08841321,235.27759,2 - Good
Amazon,0.08463441,238.55328,2 - Good
Amazon,0.066056296,243.54825,2 - Good
Amazon,0.08527446,240.14764,2 - Good
Amazon,0.09091086,241.43042,2 - Good
Amazon,0.08443802,239.85466,2 - Good
Amazon,0.077620886,238.26352,2 - Good
Amazon,0.08375741,239.05286,2 - Good
Amazon,0.08000881,239.99405,2 - Good
Amazon,0.08482352,241.06386,2 - Good
Amazon,0.07972407,239.03526,2 - Good
Amazon,0.080508396,235.56529,2 - Good
Amazon,0.08369116,235.74066,2 - Good
Amazon,0.066868536,243.53696,2 - Good
Amazon,0.07566932,234.81361,2 - Good
Amazon,0.07957919,236.56606,2 - Good
Amazon,0.083729364,240.91512,2 - Good
Amazon,0.07921238,240.9976,2 - Good
Amazon,0.08632811,239.03943,2 - Good
Amazon,0.091151975,238.60089,2 - Good
Amazon,0.07212444,235.72057,2 - Good
Amazon,0.086956,235.49129,2 - Good
Amazon,0.077289104,240.1837,2 - Good
Amazon,0.08716963,238.51505,2 - Good
Amazon,0.05364654,243.53134,2 - Good
Amazon,0.07902612,238.02771,2 - Good
Amazon,0.08154424,235.67061,2 - Good
Amazon,0.07737221,236.80144,2 - Good
Amazon,0.08053504,236.02296,2 - Good
Amazon,0.083864145,237.82024,2 - Good
Amazon,0.07777963,236.9716,2 - Good
Amazon,0.08324277,238.35027,2 - Good
Amazon,0.08264707,239.78374,2 - Good
Amazon,0.08801469,242.54262,2 - Good
Amazon,0.0854136,241.219,2 - Good
Amazon,0.07530668,245.4712,2 - Good
Amazon,0.085765496,238.47647,2 - Good
Amazon,0.08269631,238.99455,2 - Good
Amazon,0.07144713,243.3533,2 - Good
Amazon,0.078664415,241.9798,2 - Good
Amazon,0.06916892,240.46437,2 - Good
Amazon,0.13851407,245.46088,2 - Good
Amazon,0.10097286,245.63492,2 - Good
Amazon,0.092440315,242.95793,2 - Good
Amazon,0.084499955,243.03015,2 - Good
Amazon,0.054431643,237.1427,2 - Good
Amazon,0.06772539,244.1417,2 - Good
Amazon,0.09663276,242.2918,2 - Good
Amazon,0.08969757,241.23526,2 - Good
Amazon,0.09899229,241.27429,2 - Good
Amazon,0.09177938,240.88528,2 - Good
Amazon,0.08268187,242.42433,2 - Good
Amazon,0.075635664,239.93687,2 - Good
Amazon,0.08364085,241.30858,2 - Good
Amazon,0.09322861,241.3123,2 - Good
Amazon,0.08645975,242.26869,2 - Good
