Name,PM2.5,Pollution Category
Ningbo,17.2,1 - Very Good
Ningbo,16.0,1 - Very Good
Ningbo,14.9,1 - Very Good
Ningbo,13.3,1 - Very Good
Ningbo,12.4,1 - Very Good
Ningbo,12.3,1 - Very Good
Ningbo,13.0,1 - Very Good
Ningbo,12.4,1 - Very Good
Ningbo,12.1,1 - Very Good
Ningbo,12.3,1 - Very Good
Ningbo,13.7,1 - Very Good
Ningbo,16.9,1 - Very Good
Ningbo,20.8,1 - Very Good
Ningbo,22.8,1 - Very Good
Ningbo,25.2,1 - Very Good
Ningbo,27.9,1 - Very Good
Ningbo,30.9,6 - Very Poor
Ningbo,34.9,2 - Good
Ningbo,41.2,2 - Good
Ningbo,53.4,2 - Good
Ningbo,61.5,3 - Satisfactory
Ningbo,73.3,3 - Satisfactory
Ningbo,74.7,3 - Satisfactory
Ningbo,57.5,2 - Good
Ningbo,37.8,2 - Good
Ningbo,37.3,2 - Good
Ningbo,34.9,2 - Good
Ningbo,30.9,6 - Very Poor
Ningbo,27.1,1 - Very Good
Ningbo,24.0,1 - Very Good
Ningbo,25.6,1 - Very Good
Ningbo,14.9,1 - Very Good
Ningbo,15.1,1 - Very Good
Ningbo,16.1,1 - Very Good
Ningbo,16.3,1 - Very Good
Ningbo,16.6,1 - Very Good
Ningbo,18.5,1 - Very Good
Ningbo,21.2,1 - Very Good
Ningbo,22.9,1 - Very Good
Ningbo,24.6,1 - Very Good
Ningbo,27.4,1 - Very Good
Ningbo,34.0,2 - Good
Ningbo,33.3,2 - Good
Ningbo,26.2,1 - Very Good
Ningbo,28.1,1 - Very Good
Ningbo,34.5,2 - Good
Ningbo,38.6,2 - Good
Ningbo,38.1,2 - Good
Ningbo,35.0,2 - Good
Ningbo,33.4,2 - Good
Ningbo,30.2,6 - Very Poor
Ningbo,26.5,1 - Very Good
Ningbo,22.8,1 - Very Good
Ningbo,24.6,1 - Very Good
Ningbo,22.8,1 - Very Good
Ningbo,19.7,1 - Very Good
Ningbo,18.3,1 - Very Good
Ningbo,18.1,1 - Very Good
Ningbo,17.5,1 - Very Good
Ningbo,16.1,1 - Very Good
Ningbo,15.8,1 - Very Good
Ningbo,17.1,1 - Very Good
Ningbo,19.6,1 - Very Good
Ningbo,22.4,1 - Very Good
Ningbo,24.7,1 - Very Good
Ningbo,27.2,1 - Very Good
Ningbo,27.9,1 - Very Good
Ningbo,34.0,2 - Good
Ningbo,30.6,6 - Very Poor
Ningbo,27.1,1 - Very Good
Ningbo,26.5,1 - Very Good
Ningbo,29.4,1 - Very Good
Ningbo,30.9,6 - Very Poor
Ningbo,30.4,6 - Very Poor
Ningbo,28.6,1 - Very Good
Ningbo,23.8,1 - Very Good
Ningbo,22.2,1 - Very Good
Ningbo,20.8,1 - Very Good
Ningbo,21.0,1 - Very Good
Ningbo,45.3,2 - Good
Ningbo,38.1,2 - Good
Ningbo,30.2,6 - Very Poor
Ningbo,30.0,1 - Very Good
Ningbo,31.2,2 - Good
Ningbo,32.7,2 - Good
Ningbo,33.9,2 - Good
Ningbo,35.7,2 - Good
Ningbo,38.9,2 - Good
Ningbo,41.1,2 - Good
Ningbo,40.4,2 - Good
Ningbo,43.3,2 - Good
Ningbo,78.0,3 - Satisfactory
Ningbo,83.6,3 - Satisfactory
Ningbo,93.4,4 - Borderline
Ningbo,133.2,5 - Poor
Ningbo,233.8,5 - Poor
Ningbo,276.6,6 - Very Poor
Ningbo,188.1,5 - Poor
Ningbo,206.8,5 - Poor
Ningbo,155.5,5 - Poor
Ningbo,121.1,5 - Poor
Ningbo,96.2,4 - Borderline
Ningbo,75.2,3 - Satisfactory
Ningbo,59.8,2 - Good
Ningbo,49.0,2 - Good
Ningbo,43.1,2 - Good
Ningbo,38.6,2 - Good
Ningbo,36.3,2 - Good
Ningbo,35.6,2 - Good
Ningbo,36.4,2 - Good
Ningbo,43.3,2 - Good
Ningbo,48.9,2 - Good
Ningbo,57.0,2 - Good
Ningbo,81.0,3 - Satisfactory
Ningbo,116.4,4 - Borderline
Ningbo,177.4,5 - Poor
Ningbo,250.5,6 - Very Poor
Ningbo,286.8,6 - Very Poor
Ningbo,282.2,6 - Very Poor
Ningbo,248.7,5 - Poor
Ningbo,199.8,5 - Poor
Ningbo,158.8,5 - Poor
Ningbo,109.9,4 - Borderline
Ningbo,65.4,3 - Satisfactory
Ningbo,43.3,2 - Good
Ningbo,29.1,1 - Very Good
Ningbo,20.3,1 - Very Good
Ningbo,16.3,1 - Very Good
Ningbo,15.1,1 - Very Good
Ningbo,15.0,1 - Very Good
Ningbo,15.3,1 - Very Good
Ningbo,16.1,1 - Very Good
Ningbo,17.6,1 - Very Good
Ningbo,19.2,1 - Very Good
Ningbo,16.4,1 - Very Good
Ningbo,19.2,1 - Very Good
Ningbo,27.4,1 - Very Good
Ningbo,54.1,2 - Good
Ningbo,97.6,4 - Borderline
Ningbo,163.0,5 - Poor
Ningbo,250.5,6 - Very Poor
Ningbo,309.2,6 - Very Poor
Ningbo,312.0,6 - Very Poor
Ningbo,288.7,6 - Very Poor
Ningbo,238.0,5 - Poor
Ningbo,184.9,5 - Poor
Ningbo,74.5,3 - Satisfactory
Ningbo,46.8,2 - Good
Ningbo,34.7,2 - Good
Ningbo,26.1,1 - Very Good
Ningbo,20.1,1 - Very Good
Ningbo,16.1,1 - Very Good
Ningbo,13.2,1 - Very Good
Ningbo,12.5,1 - Very Good
Ningbo,14.8,1 - Very Good
Ningbo,20.4,1 - Very Good
Ningbo,24.1,1 - Very Good
Ningbo,27.8,1 - Very Good
Ningbo,12.5,1 - Very Good
Ningbo,21.0,1 - Very Good
Ningbo,38.2,2 - Good
Ningbo,82.9,3 - Satisfactory
Ningbo,149.9,5 - Poor
Ningbo,211.4,5 - Poor
Ningbo,236.1,5 - Poor
Ningbo,210.5,5 - Poor
Ningbo,156.0,5 - Poor
Ningbo,89.6,3 - Satisfactory
Ningbo,36.1,2 - Good
Ningbo,23.1,1 - Very Good
Ningbo,28.2,1 - Very Good
Ningbo,28.0,1 - Very Good
Ningbo,28.8,1 - Very Good
Ningbo,29.9,1 - Very Good
Ningbo,30.7,6 - Very Poor
Ningbo,32.4,2 - Good
Ningbo,36.8,2 - Good
Ningbo,39.8,2 - Good
Ningbo,43.8,2 - Good
Ningbo,48.1,2 - Good
Ningbo,53.0,2 - Good
Ningbo,56.7,2 - Good
Ningbo,63.1,3 - Satisfactory
Ningbo,76.1,3 - Satisfactory
Ningbo,106.9,4 - Borderline
Ningbo,158.8,5 - Poor
Ningbo,237.5,5 - Poor
Ningbo,338.1,6 - Very Poor
Ningbo,266.4,6 - Very Poor
Ningbo,184.4,5 - Poor
Ningbo,120.6,6 - Very Poor
Ningbo,77.8,3 - Satisfactory
Ningbo,58.2,2 - Good
Ningbo,50.1,2 - Good
Ningbo,46.8,2 - Good
Ningbo,46.9,2 - Good
Ningbo,51.9,2 - Good
Ningbo,53.8,2 - Good
Ningbo,58.9,2 - Good
Ningbo,58.1,2 - Good
Ningbo,53.3,2 - Good
Ningbo,49.9,2 - Good
Ningbo,43.9,2 - Good
Ningbo,46.3,2 - Good
Ningbo,44.2,2 - Good
Ningbo,38.4,2 - Good
Ningbo,37.1,2 - Good
Ningbo,38.0,2 - Good
Ningbo,33.9,2 - Good
Ningbo,28.7,1 - Very Good
Ningbo,25.8,1 - Very Good
Ningbo,21.4,1 - Very Good
Ningbo,17.7,1 - Very Good
Ningbo,14.6,1 - Very Good
Ningbo,15.6,1 - Very Good
Ningbo,15.3,1 - Very Good
Ningbo,15.8,1 - Very Good
Ningbo,16.8,1 - Very Good
Ningbo,17.4,1 - Very Good
Ningbo,17.2,1 - Very Good
Ningbo,15.8,1 - Very Good
Ningbo,13.2,1 - Very Good
Ningbo,11.5,1 - Very Good
Ningbo,9.2,1 - Very Good
Ningbo,7.5,1 - Very Good
Ningbo,7.6,1 - Very Good
Ningbo,9.1,1 - Very Good
Ningbo,10.4,1 - Very Good
Ningbo,13.4,1 - Very Good
Ningbo,20.0,1 - Very Good
Ningbo,27.1,1 - Very Good
Ningbo,31.5,2 - Good
Ningbo,40.9,2 - Good
Ningbo,52.7,2 - Good
Ningbo,64.7,3 - Satisfactory
Ningbo,95.9,4 - Borderline
Ningbo,108.0,4 - Borderline
Ningbo,108.3,4 - Borderline
Ningbo,38.5,2 - Good
Ningbo,32.4,2 - Good
Ningbo,29.0,1 - Very Good
Ningbo,27.2,1 - Very Good
Ningbo,23.5,1 - Very Good
Ningbo,25.0,1 - Very Good
Ningbo,35.0,2 - Good
Ningbo,44.9,2 - Good
Ningbo,46.8,2 - Good
Ningbo,41.7,2 - Good
Ningbo,35.3,2 - Good
Ningbo,32.9,2 - Good
Ningbo,21.8,1 - Very Good
Ningbo,27.3,1 - Very Good
Ningbo,32.9,2 - Good
Ningbo,36.4,2 - Good
Ningbo,38.9,2 - Good
Ningbo,45.6,2 - Good
Ningbo,48.5,2 - Good
Ningbo,50.1,2 - Good
Ningbo,64.5,3 - Satisfactory
Ningbo,83.4,3 - Satisfactory
Ningbo,81.7,3 - Satisfactory
Ningbo,82.0,3 - Satisfactory
Ningbo,30.4,6 - Very Poor
Ningbo,30.9,6 - Very Poor
Ningbo,31.7,2 - Good
Ningbo,32.6,2 - Good
Ningbo,32.8,2 - Good
Ningbo,33.3,2 - Good
Ningbo,34.5,2 - Good
Ningbo,34.5,2 - Good
Ningbo,33.6,2 - Good
Ningbo,35.7,2 - Good
Ningbo,37.4,2 - Good
Ningbo,38.4,2 - Good
Ningbo,41.8,2 - Good
Ningbo,45.3,2 - Good
Ningbo,52.0,2 - Good
Ningbo,66.6,3 - Satisfactory
Ningbo,103.1,4 - Borderline
Ningbo,184.9,5 - Poor
Ningbo,276.6,6 - Very Poor
Ningbo,287.8,6 - Very Poor
Ningbo,166.2,5 - Poor
Ningbo,59.8,2 - Good
Ningbo,29.3,1 - Very Good
Ningbo,26.0,1 - Very Good
Ningbo,29.5,1 - Very Good
Ningbo,26.3,1 - Very Good
Ningbo,26.5,1 - Very Good
Ningbo,27.5,1 - Very Good
Ningbo,31.7,2 - Good
Ningbo,34.3,2 - Good
Ningbo,36.0,2 - Good
Ningbo,36.7,2 - Good
Ningbo,37.5,2 - Good
Ningbo,39.0,2 - Good
Ningbo,40.6,2 - Good
Ningbo,43.4,2 - Good
Ningbo,60.5,6 - Very Poor
Ningbo,64.3,3 - Satisfactory
Ningbo,71.5,3 - Satisfactory
Ningbo,74.0,3 - Satisfactory
Ningbo,77.8,3 - Satisfactory
Ningbo,89.4,3 - Satisfactory
Ningbo,138.8,5 - Poor
Ningbo,206.8,5 - Poor
Ningbo,224.9,5 - Poor
Ningbo,196.5,5 - Poor
Ningbo,150.4,5 - Poor
Ningbo,103.4,4 - Borderline
Ningbo,44.2,2 - Good
Ningbo,36.2,2 - Good
Ningbo,34.5,2 - Good
Ningbo,31.4,2 - Good
Ningbo,28.8,1 - Very Good
Ningbo,27.8,1 - Very Good
Ningbo,28.5,1 - Very Good
Ningbo,28.1,1 - Very Good
Ningbo,25.1,1 - Very Good
Ningbo,23.1,1 - Very Good
Ningbo,23.4,1 - Very Good
Ningbo,27.1,1 - Very Good
Ningbo,94.3,4 - Borderline
Ningbo,112.7,4 - Borderline
Ningbo,130.4,5 - Poor
Ningbo,144.8,5 - Poor
Ningbo,159.3,5 - Poor
Ningbo,165.8,5 - Poor
Ningbo,147.1,5 - Poor
Ningbo,93.1,4 - Borderline
Ningbo,62.4,3 - Satisfactory
Ningbo,66.6,3 - Satisfactory
Ningbo,66.4,3 - Satisfactory
Ningbo,57.4,2 - Good
Ningbo,62.6,3 - Satisfactory
Ningbo,62.4,3 - Satisfactory
Ningbo,61.0,3 - Satisfactory
Ningbo,59.0,2 - Good
Ningbo,56.5,2 - Good
Ningbo,56.3,2 - Good
Ningbo,57.0,2 - Good
Ningbo,58.4,2 - Good
Ningbo,58.7,2 - Good
Ningbo,58.2,2 - Good
Ningbo,58.2,2 - Good
Ningbo,58.0,2 - Good
Ningbo,56.6,2 - Good
Ningbo,49.9,2 - Good
Ningbo,44.1,2 - Good
Ningbo,50.9,2 - Good
Ningbo,84.3,3 - Satisfactory
Ningbo,179.3,5 - Poor
Ningbo,214.2,5 - Poor
Ningbo,186.3,5 - Poor
Ningbo,136.0,5 - Poor
Ningbo,78.2,3 - Satisfactory
Ningbo,71.2,3 - Satisfactory
Ningbo,70.5,3 - Satisfactory
Ningbo,68.5,3 - Satisfactory
Ningbo,66.4,3 - Satisfactory
Ningbo,63.8,3 - Satisfactory
Ningbo,56.5,2 - Good
Ningbo,50.1,2 - Good
Ningbo,45.2,2 - Good
Ningbo,39.8,2 - Good
Ningbo,35.2,2 - Good
Ningbo,30.6,6 - Very Poor
Ningbo,25.6,1 - Very Good
Ningbo,23.4,1 - Very Good
Ningbo,21.9,1 - Very Good
Ningbo,29.3,1 - Very Good
Ningbo,28.8,1 - Very Good
Ningbo,30.4,6 - Very Poor
Ningbo,33.9,2 - Good
Ningbo,33.1,2 - Good
Ningbo,26.4,1 - Very Good
Ningbo,27.4,1 - Very Good
Ningbo,25.6,1 - Very Good
Ningbo,23.5,1 - Very Good
Ningbo,20.9,1 - Very Good
Ningbo,19.2,1 - Very Good
Ningbo,17.3,1 - Very Good
Ningbo,19.2,1 - Very Good
Ningbo,17.0,1 - Very Good
Ningbo,16.4,1 - Very Good
Ningbo,15.5,1 - Very Good
Ningbo,14.5,1 - Very Good
Ningbo,14.1,1 - Very Good
Ningbo,13.5,1 - Very Good
Ningbo,12.9,1 - Very Good
Ningbo,14.1,1 - Very Good
Ningbo,16.8,1 - Very Good
Ningbo,17.9,1 - Very Good
Ningbo,16.8,1 - Very Good
Ningbo,18.5,1 - Very Good
Ningbo,17.5,1 - Very Good
Ningbo,16.6,1 - Very Good
Ningbo,18.0,1 - Very Good
Ningbo,20.0,1 - Very Good
Ningbo,20.5,1 - Very Good
Ningbo,19.2,1 - Very Good
Ningbo,15.8,1 - Very Good
Ningbo,13.4,1 - Very Good
Ningbo,11.5,1 - Very Good
Ningbo,10.4,1 - Very Good
Ningbo,9.8,1 - Very Good
Ningbo,10.2,1 - Very Good
Ningbo,10.0,1 - Very Good
Ningbo,9.4,1 - Very Good
Ningbo,8.8,1 - Very Good
Ningbo,8.2,1 - Very Good
Ningbo,7.8,1 - Very Good
Ningbo,7.9,1 - Very Good
Ningbo,8.4,1 - Very Good
Ningbo,8.6,1 - Very Good
Ningbo,9.2,1 - Very Good
Ningbo,10.6,1 - Very Good
Ningbo,12.7,1 - Very Good
Ningbo,12.8,1 - Very Good
Ningbo,14.1,1 - Very Good
Ningbo,17.3,1 - Very Good
Ningbo,19.1,1 - Very Good
Ningbo,20.2,1 - Very Good
Ningbo,20.7,1 - Very Good
Ningbo,22.4,1 - Very Good
Ningbo,25.4,1 - Very Good
Ningbo,26.4,1 - Very Good
Ningbo,26.8,1 - Very Good
Ningbo,25.5,1 - Very Good
Ningbo,24.3,1 - Very Good
Ningbo,25.1,1 - Very Good
Ningbo,22.4,1 - Very Good
Ningbo,20.6,1 - Very Good
Ningbo,18.7,1 - Very Good
Ningbo,16.6,1 - Very Good
Ningbo,15.5,1 - Very Good
Ningbo,15.4,1 - Very Good
Ningbo,16.2,1 - Very Good
Ningbo,17.6,1 - Very Good
Ningbo,18.7,1 - Very Good
Ningbo,19.4,1 - Very Good
Ningbo,20.5,1 - Very Good
Ningbo,23.7,1 - Very Good
Ningbo,25.0,1 - Very Good
Ningbo,26.7,1 - Very Good
Ningbo,27.6,1 - Very Good
Ningbo,27.5,1 - Very Good
Ningbo,28.6,1 - Very Good
Ningbo,28.2,1 - Very Good
Ningbo,26.9,1 - Very Good
Ningbo,25.4,1 - Very Good
Ningbo,20.8,1 - Very Good
Ningbo,21.1,1 - Very Good
Ningbo,20.7,1 - Very Good
Ningbo,21.7,1 - Very Good
Ningbo,21.4,1 - Very Good
Ningbo,21.7,1 - Very Good
Ningbo,20.7,1 - Very Good
Ningbo,18.2,1 - Very Good
Ningbo,15.7,1 - Very Good
Ningbo,13.8,1 - Very Good
Ningbo,12.5,1 - Very Good
Ningbo,11.4,1 - Very Good
Ningbo,10.3,1 - Very Good
Ningbo,10.2,1 - Very Good
Ningbo,11.9,1 - Very Good
Ningbo,15.7,1 - Very Good
Ningbo,16.9,1 - Very Good
Ningbo,19.2,1 - Very Good
Ningbo,25.8,1 - Very Good
Ningbo,28.5,1 - Very Good
Ningbo,28.9,1 - Very Good
Ningbo,27.9,1 - Very Good
Ningbo,26.1,1 - Very Good
Ningbo,23.9,1 - Very Good
Ningbo,23.4,1 - Very Good
Ningbo,24.5,1 - Very Good
Ningbo,26.3,1 - Very Good
Ningbo,24.1,1 - Very Good
Ningbo,24.6,1 - Very Good
Ningbo,23.9,1 - Very Good
Ningbo,21.8,1 - Very Good
Ningbo,19.0,1 - Very Good
Ningbo,16.5,1 - Very Good
Ningbo,14.2,1 - Very Good
Ningbo,12.2,1 - Very Good
Ningbo,10.4,1 - Very Good
Ningbo,9.5,1 - Very Good
Ningbo,9.3,1 - Very Good
Ningbo,10.2,1 - Very Good
Ningbo,10.4,1 - Very Good
Ningbo,12.1,1 - Very Good
Ningbo,13.9,1 - Very Good
Ningbo,14.3,1 - Very Good
Ningbo,13.8,1 - Very Good
Ningbo,13.5,1 - Very Good
Ningbo,13.8,1 - Very Good
Ningbo,14.2,1 - Very Good
Ningbo,15.7,1 - Very Good
Ningbo,18.4,1 - Very Good
Ningbo,20.5,1 - Very Good
Ningbo,22.8,1 - Very Good
Ningbo,23.1,1 - Very Good
Ningbo,23.9,1 - Very Good
Ningbo,23.9,1 - Very Good
Ningbo,23.6,1 - Very Good
Ningbo,23.1,1 - Very Good
Ningbo,23.2,1 - Very Good
Ningbo,23.1,1 - Very Good
Ningbo,22.7,1 - Very Good
Ningbo,22.3,1 - Very Good
Ningbo,22.2,1 - Very Good
Ningbo,22.4,1 - Very Good
Ningbo,23.1,1 - Very Good
Ningbo,24.6,1 - Very Good
Ningbo,24.4,1 - Very Good
Ningbo,24.7,1 - Very Good
Ningbo,23.5,1 - Very Good
Ningbo,22.8,1 - Very Good
Ningbo,22.7,1 - Very Good
Ningbo,22.8,1 - Very Good
Ningbo,23.4,1 - Very Good
Ningbo,25.4,1 - Very Good
Ningbo,22.6,1 - Very Good
Ningbo,20.0,1 - Very Good
Ningbo,21.2,1 - Very Good
Ningbo,25.5,1 - Very Good
Ningbo,24.5,1 - Very Good
Ningbo,23.9,1 - Very Good
Ningbo,23.7,1 - Very Good
Ningbo,22.4,1 - Very Good
Ningbo,20.6,1 - Very Good
Ningbo,19.2,1 - Very Good
Ningbo,17.7,1 - Very Good
Ningbo,17.2,1 - Very Good
Ningbo,17.2,1 - Very Good
Ningbo,18.1,1 - Very Good
Ningbo,21.4,1 - Very Good
Ningbo,23.0,1 - Very Good
Ningbo,27.5,1 - Very Good
Ningbo,29.2,1 - Very Good
Ningbo,28.6,1 - Very Good
Ningbo,29.3,1 - Very Good
Ningbo,31.8,2 - Good
Ningbo,76.6,3 - Satisfactory
Ningbo,96.6,4 - Borderline
Ningbo,72.6,3 - Satisfactory
Ningbo,48.8,2 - Good
Ningbo,37.0,2 - Good
Ningbo,35.0,2 - Good
Ningbo,68.0,3 - Satisfactory
Ningbo,51.8,2 - Good
Ningbo,40.0,2 - Good
Ningbo,31.4,2 - Good
Ningbo,25.3,1 - Very Good
Ningbo,22.6,1 - Very Good
Ningbo,22.8,1 - Very Good
Ningbo,23.2,1 - Very Good
Ningbo,22.6,1 - Very Good
Ningbo,21.8,1 - Very Good
Ningbo,23.5,1 - Very Good
Ningbo,30.4,6 - Very Poor
Ningbo,20.6,1 - Very Good
Ningbo,24.9,1 - Very Good
Ningbo,27.3,1 - Very Good
Ningbo,31.2,2 - Good
Ningbo,36.2,2 - Good
Ningbo,47.3,2 - Good
Ningbo,43.0,2 - Good
Ningbo,35.3,2 - Good
Ningbo,35.0,2 - Good
Ningbo,28.1,1 - Very Good
Ningbo,27.1,1 - Very Good
Ningbo,29.8,1 - Very Good
Ningbo,22.4,1 - Very Good
Ningbo,19.8,1 - Very Good
Ningbo,18.6,1 - Very Good
Ningbo,17.9,1 - Very Good
Ningbo,17.5,1 - Very Good
Ningbo,17.8,1 - Very Good
Ningbo,17.9,1 - Very Good
Ningbo,17.9,1 - Very Good
Ningbo,17.2,1 - Very Good
Ningbo,15.9,1 - Very Good
Ningbo,15.0,1 - Very Good
Ningbo,15.4,1 - Very Good
Ningbo,16.9,1 - Very Good
Ningbo,17.9,1 - Very Good
Ningbo,20.8,1 - Very Good
Ningbo,20.6,1 - Very Good
Ningbo,19.8,1 - Very Good
Ningbo,20.7,1 - Very Good
Ningbo,22.4,1 - Very Good
Ningbo,25.6,1 - Very Good
Ningbo,25.6,1 - Very Good
Ningbo,22.5,1 - Very Good
Ningbo,18.1,1 - Very Good
Ningbo,18.7,1 - Very Good
Ningbo,18.7,1 - Very Good
Ningbo,18.0,1 - Very Good
Ningbo,19.0,1 - Very Good
Ningbo,21.5,1 - Very Good
Ningbo,20.2,1 - Very Good
Ningbo,18.1,1 - Very Good
Ningbo,17.6,1 - Very Good
Ningbo,17.5,1 - Very Good
Ningbo,17.3,1 - Very Good
Ningbo,17.2,1 - Very Good
Ningbo,17.9,1 - Very Good
Ningbo,19.2,1 - Very Good
Ningbo,20.7,1 - Very Good
Ningbo,23.1,1 - Very Good
Ningbo,25.0,1 - Very Good
Ningbo,27.4,1 - Very Good
Ningbo,28.9,1 - Very Good
Ningbo,29.9,1 - Very Good
Ningbo,31.3,2 - Good
Ningbo,30.6,6 - Very Poor
Ningbo,28.6,1 - Very Good
Ningbo,27.0,1 - Very Good
Ningbo,31.2,2 - Good
Ningbo,28.6,1 - Very Good
Ningbo,26.6,1 - Very Good
Ningbo,26.6,1 - Very Good
Ningbo,28.8,1 - Very Good
Ningbo,29.7,1 - Very Good
Ningbo,29.7,1 - Very Good
Ningbo,30.0,1 - Very Good
Ningbo,29.7,1 - Very Good
Ningbo,29.0,1 - Very Good
Ningbo,28.5,1 - Very Good
Ningbo,28.4,1 - Very Good
Ningbo,30.2,6 - Very Poor
Ningbo,34.6,2 - Good
Ningbo,34.1,2 - Good
Ningbo,32.8,2 - Good
Ningbo,25.1,1 - Very Good
Ningbo,21.6,1 - Very Good
Ningbo,18.7,1 - Very Good
Ningbo,18.4,1 - Very Good
Ningbo,19.3,1 - Very Good
Ningbo,20.8,1 - Very Good
Ningbo,23.1,1 - Very Good
Ningbo,25.5,1 - Very Good
Ningbo,28.8,1 - Very Good
Ningbo,31.8,2 - Good
Ningbo,36.4,2 - Good
Ningbo,36.2,2 - Good
Ningbo,33.4,2 - Good
Ningbo,28.5,1 - Very Good
Ningbo,24.5,1 - Very Good
Ningbo,21.7,1 - Very Good
Ningbo,19.8,1 - Very Good
Ningbo,18.3,1 - Very Good
Ningbo,17.5,1 - Very Good
Ningbo,16.9,1 - Very Good
Ningbo,18.4,1 - Very Good
Ningbo,22.9,1 - Very Good
Ningbo,26.5,1 - Very Good
Ningbo,24.9,1 - Very Good
Ningbo,25.4,1 - Very Good
Ningbo,27.5,1 - Very Good
Ningbo,31.3,2 - Good
Ningbo,32.9,2 - Good
Ningbo,31.3,2 - Good
Ningbo,30.5,6 - Very Poor
Ningbo,32.6,2 - Good
Ningbo,34.5,2 - Good
Ningbo,34.7,2 - Good
Ningbo,30.0,1 - Very Good
Ningbo,35.2,2 - Good
Ningbo,36.7,2 - Good
Ningbo,38.1,2 - Good
Ningbo,39.6,2 - Good
Ningbo,39.6,2 - Good
Ningbo,38.2,2 - Good
Ningbo,36.3,2 - Good
Ningbo,34.3,2 - Good
Ningbo,31.5,2 - Good
Ningbo,29.5,1 - Very Good
Ningbo,29.3,1 - Very Good
Ningbo,32.6,2 - Good
Ningbo,34.1,2 - Good
Ningbo,42.3,2 - Good
Ningbo,45.3,2 - Good
Ningbo,46.6,2 - Good
Ningbo,47.8,2 - Good
Ningbo,50.6,2 - Good
Ningbo,48.9,2 - Good
Ningbo,43.8,2 - Good
Ningbo,32.1,2 - Good
Ningbo,25.8,1 - Very Good
Ningbo,21.5,1 - Very Good
Ningbo,22.9,1 - Very Good
Ningbo,33.3,2 - Good
Ningbo,35.3,2 - Good
Ningbo,36.1,2 - Good
Ningbo,36.0,2 - Good
Ningbo,34.3,2 - Good
Ningbo,33.4,2 - Good
Ningbo,32.6,2 - Good
Ningbo,31.5,2 - Good
Ningbo,30.4,6 - Very Poor
Ningbo,29.5,1 - Very Good
Ningbo,29.9,1 - Very Good
Ningbo,32.2,2 - Good
Ningbo,30.0,1 - Very Good
Ningbo,28.3,1 - Very Good
Ningbo,25.2,1 - Very Good
Ningbo,23.2,1 - Very Good
Ningbo,21.2,1 - Very Good
Ningbo,21.4,1 - Very Good
Ningbo,22.8,1 - Very Good
Ningbo,24.2,1 - Very Good
Ningbo,23.7,1 - Very Good
Ningbo,24.7,1 - Very Good
Ningbo,25.2,1 - Very Good
Ningbo,27.4,1 - Very Good
Ningbo,36.4,2 - Good
Ningbo,39.3,2 - Good
Ningbo,42.4,2 - Good
Ningbo,43.1,2 - Good
Ningbo,41.4,2 - Good
Ningbo,38.1,2 - Good
Ningbo,34.2,2 - Good
Ningbo,31.1,2 - Good
Ningbo,28.7,1 - Very Good
Ningbo,25.8,1 - Very Good
Ningbo,25.9,1 - Very Good
Ningbo,32.8,2 - Good
Ningbo,37.8,2 - Good
Ningbo,41.2,2 - Good
Ningbo,42.6,2 - Good
Ningbo,39.2,2 - Good
Ningbo,29.7,1 - Very Good
Ningbo,27.9,1 - Very Good
Ningbo,27.5,1 - Very Good
Ningbo,27.7,1 - Very Good
Ningbo,28.3,1 - Very Good
Ningbo,42.1,2 - Good
Ningbo,69.2,3 - Satisfactory
Ningbo,73.6,3 - Satisfactory
Ningbo,110.4,4 - Borderline
Ningbo,90.8,6 - Very Poor
Ningbo,84.5,3 - Satisfactory
Ningbo,77.5,3 - Satisfactory
Ningbo,68.9,3 - Satisfactory
Ningbo,57.9,2 - Good
Ningbo,47.5,2 - Good
Ningbo,39.8,2 - Good
Ningbo,35.0,2 - Good
Ningbo,31.5,2 - Good
Ningbo,31.9,2 - Good
Ningbo,36.9,2 - Good
Ningbo,51.6,2 - Good
Ningbo,36.3,2 - Good
Ningbo,21.5,1 - Very Good
Ningbo,23.6,1 - Very Good
Ningbo,43.7,2 - Good
Ningbo,71.7,3 - Satisfactory
Ningbo,113.6,4 - Borderline
Ningbo,152.3,5 - Poor
Ningbo,114.1,4 - Borderline
Ningbo,75.0,3 - Satisfactory
Ningbo,54.4,2 - Good
Ningbo,50.4,2 - Good
Ningbo,101.5,4 - Borderline
Ningbo,84.8,3 - Satisfactory
Ningbo,72.4,3 - Satisfactory
Ningbo,61.9,3 - Satisfactory
Ningbo,52.6,2 - Good
Ningbo,47.5,2 - Good
Ningbo,43.8,2 - Good
Ningbo,40.9,2 - Good
Ningbo,38.1,2 - Good
Ningbo,35.5,2 - Good
Ningbo,34.0,2 - Good
Ningbo,34.5,2 - Good
Ningbo,24.4,1 - Very Good
Ningbo,25.4,1 - Very Good
Ningbo,27.9,1 - Very Good
Ningbo,34.1,2 - Good
Ningbo,41.1,2 - Good
Ningbo,41.2,2 - Good
Ningbo,38.5,2 - Good
Ningbo,33.2,2 - Good
Ningbo,29.3,1 - Very Good
Ningbo,23.9,1 - Very Good
Ningbo,21.6,1 - Very Good
Ningbo,19.0,1 - Very Good
Ningbo,29.0,1 - Very Good
Ningbo,26.0,1 - Very Good
Ningbo,25.7,1 - Very Good
Ningbo,24.4,1 - Very Good
Ningbo,21.9,1 - Very Good
Ningbo,19.9,1 - Very Good
